uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
e7d0570f-d3be-59b7-86bb-5241eedc669a,math-word-problem,yes,yes,yes_generated,no,,"Find all the rational roots of
\[2x^3 - 9x^2 - 32x - 21 = 0.\]Enter all the rational roots, separated by commas.","To establish the equivalence, we prove both implications separately.

**Part 1: Forward Implication (`⇒`)**

First, we show that if a rational number `x` satisfies `2x³ - 9x² - 32x - 21 = 0`, then `x = -3/2` or `x = -1` or `x = 7`.

Assume that `2x³ - 9x² - 32x - 21 = 0`. This equation can be rewritten in its factored form. Dividing by 2, we get `x³ - (9/2)x² - 16x - 21/2 = 0`, which is equivalent to the factored equation:
`(x + 3/2)(x + 1)(x - 7) = 0`.

According to the zero-product property, if a product of factors is zero, then at least one of the factors must be zero. This leads to three possible cases:
1.  `x + 3/2 = 0`, which implies `x = -3/2`.
2.  `x + 1 = 0`, which implies `x = -1`.
3.  `x - 7 = 0`, which implies `x = 7`.

Therefore, if `2x³ - 9x² - 32x - 21 = 0`, it must be that `x = -3/2` or `x = -1` or `x = 7`.

**Part 2: Backward Implication (`⇐`)**

Next, we show that if `x = -3/2` or `x = -1` or `x = 7`, then `2x³ - 9x² - 32x - 21 = 0`. We verify this by checking each case.

*   **Case 1: `x = -3/2`**
    Substituting `x = -3/2` into the expression gives:
    `2(-3/2)³ - 9(-3/2)² - 32(-3/2) - 21 = 2(-27/8) - 9(9/4) + 48 - 21`
    `= -27/4 - 81/4 + 27 = -108/4 + 27 = -27 + 27 = 0`.

*   **Case 2: `x = -1`**
    Substituting `x = -1` into the expression gives:
    `2(-1)³ - 9(-1)² - 32(-1) - 21 = 2(-1) - 9(1) + 32 - 21`
    `= -2 - 9 + 32 - 21 = -11 + 11 = 0`.

*   **Case 3: `x = 7`**
    Substituting `x = 7` into the expression gives:
    `2(7)³ - 9(7)² - 32(7) - 21 = 2(343) - 9(49) - 224 - 21`
    `= 686 - 441 - 224 - 21 = 686 - 686 = 0`.

In each case, the equation holds. Thus, if `x` is one of the three specified values, it is a root of the polynomial.

Since both implications have been proven, the equivalence holds.","import Mathlib

/- Find all the rational roots of
\[2x^3 - 9x^2 - 32x - 21 = 0.\]Enter all the rational roots, separated by commas. -/
theorem algebra_21069 (x : ℚ) :
    2*x^3-9*x^2-32*x-21=0 ↔ x=-3/2 ∨ x=-1 ∨ x=7 := by","import Mathlib

theorem algebra_21069 (x : ℚ) :
    2*x^3-9*x^2-32*x-21=0 ↔ x=-3/2 ∨ x=-1 ∨ x=7 := by
  constructor
  · -- Assume 2 * x^3 - 9 * x^2 - 32 * x - 21 = 0, prove x = -3/2 ∨ x = -1 ∨ x = 7
    intro h
    have h1 : (x + 3/2) * (x + 1) * (x - 7) = 0 := by
      nlinarith [h]
    cases' (mul_eq_zero.mp h1) with h2 h3
    · cases' (mul_eq_zero.mp h2) with h4 h5
      · left
        linarith
      · right
        left
        linarith
    · right
      right
      linarith
  · -- Assume x = -3/2 ∨ x = -1 ∨ x = 7 prove 2 * x^3 - 9 * x^2 - 32 * x - 21 = 0
    rintro (h | h | h)
    · rw [h]
      norm_num
    · rw [h]
      norm_num
    · rw [h]
      norm_num
  all_goals nlinarith",
f1805714-40b7-5dc8-9462-51d708e811ac,math-word-problem,no,,no,yes,"Let the sum of the original expression be $S$, then
$$S=\sum_{k=1}^{n} \frac{a_{k}}{2-a_{k}}=2 \sum_{k=1}^{n} \frac{1}{2-a_{k}}-n \cdot(1)$$

Since $2-a_{k}>0(k=1,2 ; \cdots, n)$, by the Cauchy-Schwarz inequality,
$$\sum_{k=1}^{n} \frac{1}{2-a_{k}} \geqslant \frac{n^{2}}{\sum^{n}}=\frac{n^{2}}{2 n-1}$$

Combining (1) and (2), we get
$$S \geqslant \frac{2 n^{2}}{2 n-1}-n=\frac{n}{2 n-1}$$

The equality holds if and only if the equality in (2) holds, which in turn holds if and only if $a_{1}=a_{2}=\cdots=a_{n}=\frac{1}{n}$. Therefore, the minimum value of $S$ is $\frac{n}{2 n-1}$.","Example 1. Let positive numbers $a_{1}, a_{2}, \cdots, a_{n}$ satisfy $a_{1}+a_{2}+\cdots+a_{n}=1$. Find
$$\begin{array}{l}
\frac{a_{1}}{1+a_{2}+\cdots+a_{n}}+\frac{a_{2}}{1+a_{1}+a_{3}+\cdots+a_{n}} \\
+\cdots+\frac{a_{n}}{1+a_{1}+\cdots+a_{n-1}}
\end{array}$$

the minimum value. (82 West Germany Competition Problem)",,"import Mathlib

open Real

/- Example 1. Let positive numbers $a_{1}, a_{2}, \cdots, a_{n}$ satisfy $a_{1}+a_{2}+\cdots+a_{n}=1$. Find
$$\begin{array}{l}
\frac{a_{1}}{1+a_{2}+\cdots+a_{n}}+\frac{a_{2}}{1+a_{1}+a_{3}+\cdots+a_{n}} \\
+\cdots+\frac{a_{n}}{1+a_{1}+\cdots+a_{n-1}}
\end{array}$$

the minimum value. (82 West Germany Competition Problem) -/
theorem inequalities_601301 {n : ℕ} (hn : 0 < n) (a : Fin n → ℝ)
    (ha : ∀ i, 0 < a i) (hsum : ∑ i, a i = 1) :
    IsLeast {x | ∃ a : Fin n → ℝ, (∀ i, 0 < a i) ∧ (∑ i, a i = 1) ∧ x = ∑ i, a i / (1 + ∑ j, if j ≠ i then a j else 0)} (n / (2 * n - 1)) := by",,
4b610810-70c0-5f8b-ae4f-ceabc894168d,math-word-problem,no,,no,yes,"Solution. Let $\overline{x y 1}$ be the desired number. Then

$$
\begin{aligned}
& \overline{x y 1}-\overline{1 x y}=10 a^{\log _{\sqrt{a}} 3} \Leftrightarrow(100 x+10 y+1)-(100+10 x+y)=90 \Rightarrow \\
& \Rightarrow 10 x+y=21 \Leftrightarrow \overline{x y}=21 .
\end{aligned}
$$

Answer: 211 .","13.376 The desired three-digit number ends with the digit 1. If it is erased and then written as the first digit of the number, the new three-digit number obtained will be less than the desired one by $10 a^{\log _{\sqrt{a}} 3}$. Find this number.",,"import Mathlib

/- 13.376 The desired three-digit number ends with the digit 1. If it is erased and then written as the first digit of the number, the new three-digit number obtained will be less than the desired one by $10 a^{\log _{\sqrt{a}} 3}$. Find this number. -/
theorem algebra_199294 (n : ℕ) (h₀ : n % 10 = 1) (h₁ : (n / 10) + 1 = n - 10 * a ^ (Real.logb (Real.sqrt a) 3)) :
    n = 211 := by",,
d98975a8-59fd-5789-91b9-a6b0831571d9,math-word-problem,no,,no,yes,"Solution. Let the speed of the train be $x \mathrm{~m} / \mathrm{sec}$, and its length be $y \mathrm{~m}$. From the conditions of the problem, we obtain the following system of equations:

$$
\left\{\begin{array}{l}
12.6 x + 6 \cdot 12.6 = y \\
15 x - 3.6 \cdot 15 = y
\end{array}\right.
$$

From which we get $x=15, y=210$. Therefore, the speed of the train is $15 \mathrm{~m} / \mathrm{sec} = 54 \mathrm{~km} / \mathrm{h}$, and its length is $210 \mathrm{~m}$.","3. A pedestrian is walking along a path next to a steep track (in the longitudinal direction) at a speed of $6 \mathrm{~km} / \mathrm{h}$. He noticed that the train coming from the opposite direction passed him in 12.6 seconds. With the same train, while walking uphill at a speed of $3.6 \mathrm{~km} / \mathrm{h}$, he passed it in 15 seconds. What is the length of the train and what is its speed?",,"import Mathlib

/- 3. A pedestrian is walking along a path next to a steep track (in the longitudinal direction) at a speed of $6 \mathrm{~km} / \mathrm{h}$. He noticed that the train coming from the opposite direction passed him in 12.6 seconds. With the same train, while walking uphill at a speed of $3.6 \mathrm{~km} / \mathrm{h}$, he passed it in 15 seconds. What is the length of the train and what is its speed? -/
theorem algebra_252682 (l t : ℝ) (hl : l > 0) (ht : t > 0)
    (h1 : l / (t + 6) = 12.6) (h2 : l / (t - 3.6) = 15) :
    l = 210 := by",,
7cc3a2fb-406d-514e-a9ea-5b6ed7890140,proof,no,,no,yes,"(1) $a_{2}=1+2=3, b_{2}=2+\frac{1}{2}=\frac{5}{2}$.

Below, we use mathematical induction to prove: $n\left(a_{k}-b_{k}\right)\left(1-\frac{2}{k}\right) \geqslant 0 \Rightarrow a_{k+1}>b_{k+1} ;
\end{array}
$$

and $a_{k+1}=a_{k}+\frac{b_{k}}{a_{k}}k+1$,
thus $k+1<b_{k+1}<a_{k+1}<k+2$, which means the conclusion also holds for $n=k+1$.
In summary, $n<b_{n}<a_{n} \leqslant n+1$ holds for $n \geqslant 2$, and equality holds if and only if $n=2$. Therefore, $50<b_{50}<a_{50}<51$.
(2) From (1), we know that for $n \geqslant 2$, $a_{k+1}-b_{k+1}=\left(a_{k}-b_{k}\right)\left[1-\left(\frac{1}{a_{k}}+\frac{1}{b_{k}}\right)\right]$
$$
<\left(a_{k}-b_{k}\right)\left(1-\frac{2}{k+1}\right) \Rightarrow \frac{a_{k+1}-b_{k+1}}{a_{k}-b_{k}}<1-\frac{2}{k+1}=\frac{k-1}{k+1},
$$

so $a_{50}-b_{50}=\left(a_{2}-b_{2}\right) \prod_{k=2}^{49} \frac{a_{k+1}-b_{k+1}}{a_{k}-b_{k}}=\frac{1}{2} \prod_{k=2}^{49} \frac{k-1}{k+1}=\frac{1}{49 \times 50}=\frac{1}{2450}$.","11. Given positive sequences $\left\{a_{n}\right\},\left\{b_{n}\right\}$ satisfy: $a_{1}=1, b_{1}=2, a_{n+1}=a_{n}+\frac{b_{n}}{a_{n}}, b_{n+1}=b_{n}+\frac{a_{n}}{b_{n}}$. Prove: (1) $50<b_{50}<a_{50}<51$;
(2) $a_{50}-b_{50}<\frac{1}{2450}$.",,"import Mathlib

/- 11. Given positive sequences $\left\{a_{n}\right\},\left\{b_{n}\right\}$ satisfy: $a_{1}=1, b_{1}=2, a_{n+1}=a_{n}+\frac{b_{n}}{a_{n}}, b_{n+1}=b_{n}+\frac{a_{n}}{b_{n}}$. Prove: (1) $50<b_{50}<a_{50}<51$;
(2) $a_{50}-b_{50}<\frac{1}{2450}$. -/
theorem algebra_125706
    (a b : ℕ → ℝ)
    (ha : ∀ n, 0 < a n)
    (hb : ∀ n, 0 < b n)
    (h1 : a 1 = 1)
    (h2 : b 1 = 2)
    (h3 : ∀ n, a (n + 1) = a n + b n / a n)
    (h4 : ∀ n, b (n + 1) = b n + a n / b n) :
    50 < b 50 ∧ b 50 < a 50 ∧ a 50 < 51 ∧ a 50 - b 50 < 1 / 2450 := by",,
ca8720e6-bfa4-5762-88a8-a0520bed91c8,proof,no,,no,yes,"We consider the function $ g(x) = f(x+1)-f(x) $ defined and continuous in the interval $ \langle 0; d-1 \rangle $. The sum

of the terms, by assumption, is zero, which means either all its terms are zero, or some two terms are of different signs. In any case, there exist integers $ a, b \in \langle 0; d-1 \rangle $ such that $ g(a) \leq 0 \leq g(b) $. From the continuity of the function $ g $, it follows that there is a point $ x_0 $ in the interval with endpoints $ a $, $ b $ where it takes the value $ 0 $ (Darboux property). The equality $ g(x_0) = 0 $ is equivalent to $ f(x_0) = f(x_0+1) $. We have thus found a point $ x_0 \in \langle 0; d-1 \rangle $, which is what we were looking for in the problem.
Note: It is not difficult to show that the given theorem is not true for any number $ d > 1 $ that is not an integer. It suffices to take any function $ h \colon \mathbb{R} \to \mathbb{R} $ that is periodic with period $ 1 $, continuous, and such that $ h(0) = 0 $, $ h(d) = d $, and set $ f(x) = h(x)-x $. The function thus defined satisfies the condition $ f(0) = f(d) $, but does not satisfy the equality $ f(x) = f (x +1) $ for any $ x $; such an equality would imply that $ h(x+1) = h(x) + 1 $, which contradicts the periodicity of the function $ h $.","XXXIX OM - III - Problem 4

Let $ d $ be a positive integer, and $ f \: \langle 0; d\rangle \to \mathbb{R} $ a continuous function such that $ f(0) = f(d) $. Prove that there exists $ x \in \langle 0; d-1\rangle $ such that $ f(x) = -f(x + 1) $.",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- XXXIX OM - III - Problem 4

Let $ d $ be a positive integer, and $ f \: \langle 0; d\rangle \to \mathbb{R} $ a continuous function such that $ f(0) = f(d) $. Prove that there exists $ x \in \langle 0; d-1\rangle $ such that $ f(x) = -f(x + 1) $. -/
theorem calculus_128081 {d : ℕ} (hd : 0 < d)
  (f : ℝ → ℝ) (hf : ContinuousOn f (Set.Icc 0 d))
  (hfd : f 0 = f d) :
  ∃ x ∈ Set.Icc 0 (d - 1), f x = -f (x + 1) :=
",,
0b231573-c52a-531d-99c1-417b502d96ef,math-word-problem,yes,yes,yes_generated,yes,"$6,12,18,24,30,36,42,48,54,60,66,72,78,84$.","2. Given a divisor (not 0) and a dividend, we can always find a quotient and a remainder that satisfy
dividend $=$ divisor $\mathrm{x}$ quotient + remainder
where, $0 \leqslant$ remainder $<$ divisor. This is division with remainder. When the remainder is 0, we also say the divisor divides the dividend, or the divisor is a factor of the dividend (the dividend is a multiple of the divisor).
Please write down all natural numbers greater than 1 and not exceeding 88 that can be divided by 6.","We want to identify the set of all natural numbers `n` such that $1 < n$, $n \le 88$, and $n$ is divisible by 6. We will show this set is equal to $\{6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84\}$.

To prove this equality, we will show that the two sets are subsets of each other.

**Part 1: Every number satisfying the conditions is in the explicit set.**

Let `n` be a natural number satisfying the three conditions:
1.  $1 < n$
2.  $n \le 88$
3.  $n$ is divisible by 6.

From condition (3), `n` must be a multiple of 6. We can write $n = 6k$ for some positive integer `k`.

Now, we use the other two conditions to constrain the possible values of `k`.
- From $1 < n$, we have $1 < 6k$, which implies $k > 1/6$. Since `k` is an integer, this means $k \ge 1$.
- From $n \le 88$, we have $6k \le 88$, which implies $k \le 88/6 \approx 14.67$. Since `k` is an integer, this means $k \le 14$.

Thus, `k` must be an integer in the range $[1, 14]$. This means `n` must be one of the following numbers:
$6 \times 1, 6 \times 2, \ldots, 6 \times 14$.

Calculating these values, we get the set $\{6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84\}$.
This shows that any number `n` satisfying the given properties must be an element of this set.

**Part 2: Every number in the explicit set satisfies the conditions.**

Now, we must verify that each element of the set $\{6, 12, \ldots, 84\}$ satisfies the three conditions ($1 < n$, $n \le 88$, and $6 \mid n$). We check each element:
- For $n=6$: $1 < 6$, $6 \le 88$, and $6$ is divisible by $6$. All conditions hold.
- For $n=12$: $1 < 12$, $12 \le 88$, and $12$ is divisible by $6$. All conditions hold.
- For $n=18$: $1 < 18$, $18 \le 88$, and $18$ is divisible by $6$. All conditions hold.
- ...
- For $n=84$: $1 < 84$, $84 \le 88$, and $84$ (which is $6 \times 14$) is divisible by $6$. All conditions hold.

This is true for all 14 numbers in the set. Each is clearly greater than 1, the largest member (84) is less than or equal to 88, and by construction, each is a multiple of 6.

Since we have shown that any number satisfying the properties is in the set $\{6, 12, \ldots, 84\}$, and any number in this set satisfies the properties, the two sets are equal.","import Mathlib

/- 2. Given a divisor (not 0) and a dividend, we can always find a quotient and a remainder that satisfy
dividend $=$ divisor $\mathrm{x}$ quotient + remainder
where, $0 \leqslant$ remainder $<$ divisor. This is division with remainder. When the remainder is 0, we also say the divisor divides the dividend, or the divisor is a factor of the dividend (the dividend is a multiple of the divisor).
Please write down all natural numbers greater than 1 and not exceeding 88 that can be divided by 6. -/
theorem number_theory_266937 : {n | 1 < n ∧ n ≤ 88 ∧ 6 ∣ n} =
    {6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84} := by","import Mathlib

theorem number_theory_266937 : {n | 1 < n ∧ n ≤ 88 ∧ 6 ∣ n} =
    {6, 12, 18, 24, 30, 36, 42, 48, 54, 60, 66, 72, 78, 84} := by
  ext n
  simp only [Set.mem_setOf_eq, Set.mem_insert_iff, Set.mem_singleton_iff, Set.union_insert, Set.union_singleton]
  constructor
  · -- Prove the forward direction: if n is in the left set, then n is in the right set.
    rintro ⟨h1, h2, h3⟩
    interval_cases n <;> tauto
  · -- Prove the backward direction: if n is in the right set, then n is in the left set.
    rintro (rfl | rfl | rfl | rfl | rfl | rfl | rfl | rfl | rfl | rfl | rfl | rfl | rfl | rfl)
    all_goals
      constructor <;> decide",
c83bc629-b1ff-5941-bf8e-ab1854419d57,math-word-problem,yes,yes,yes_generated,yes,"3. -2 Explanation: Given $f(x)=x^{3}+3 x^{2}+6 x+14=(x+1)^{3}+3(x+1)+10$, let $g(y)=y^{3}+3 y$, then $g(y)$ is an odd function and monotonically increasing. Since $f(a)=(a+1)^{3}+3(a+1)+10=1, f(b)=(b+1)^{3}+3(b+1)+10=19$, we have $g(a+1)=-9, g(b+1)=9, g(-b-1)=-9$, thus $g(a+1)=g(-b-1)$, which means $a+1=-b-1$, hence $a+$ $b=-2$.","3. Let the function $f(x)=x^{3}+3 x^{2}+6 x+14$, and $f(a)=1, f(b)=19$, then $a+b=$","We are given the function $f(x) = x^3 + 3x^2 + 6x + 14$ and the conditions $f(a) = 1$ and $f(b) = 19$. We want to find the value of $a+b$.

First, let's write out the conditions for $a$ and $b$ explicitly using the definition of $f$.
From $f(a) = 1$, we have:
$a^3 + 3a^2 + 6a + 14 = 1$
Subtracting 1 from both sides gives us our first equation:
(1) $a^3 + 3a^2 + 6a + 13 = 0$

From $f(b) = 19$, we have:
$b^3 + 3b^2 + 6b + 14 = 19$
Subtracting 19 from both sides gives us our second equation:
(2) $b^3 + 3b^2 + 6b - 5 = 0$

To solve this system of equations, we can analyze the structure of the function $f(x)$. We can rewrite $f(x)$ by completing the cube for the term $(x+1)^3$:
$f(x) = (x^3 + 3x^2 + 3x + 1) + 3x + 13 = (x+1)^3 + 3(x+1) + 10$.

Let's define an auxiliary function $g(y) = y^3 + 3y$. With this definition, we can express $f(x)$ as $f(x) = g(x+1) + 10$.

Now, we can rewrite our initial conditions in terms of $g$:
The condition $f(a) = 1$ becomes $g(a+1) + 10 = 1$, which simplifies to $g(a+1) = -9$.
The condition $f(b) = 19$ becomes $g(b+1) + 10 = 19$, which simplifies to $g(b+1) = 9$.

Observe that the function $g(y)$ is an odd function, since for any $y$,
$g(-y) = (-y)^3 + 3(-y) = -y^3 - 3y = -(y^3 + 3y) = -g(y)$.

Using this property, we can relate $g(a+1)$ and $g(b+1)$. Since $g(b+1) = 9$, it follows that $g(-(b+1)) = -g(b+1) = -9$.
We now have two expressions equal to $-9$:
$g(a+1) = -9$
$g(-(b+1)) = -9$
Therefore, $g(a+1) = g(-(b+1))$.

The derivative of $g(y)$ is $g'(y) = 3y^2 + 3$. Since $y^2 \ge 0$ for any real number $y$, $g'(y)$ is always positive. This means that $g(y)$ is a strictly increasing function. A strictly increasing function is injective, which means that if $g(y_1) = g(y_2)$, then it must be that $y_1 = y_2$.

Applying this to our equation $g(a+1) = g(-(b+1))$, we can conclude that:
$a+1 = -(b+1)$
$a+1 = -b - 1$

Rearranging the terms to find $a+b$, we get:
$a + b = -2$

This completes the proof.","import Mathlib

/- 3. Let the function $f(x)=x^{3}+3 x^{2}+6 x+14$, and $f(a)=1, f(b)=19$, then $a+b=$ -/
theorem algebra_207913 {f : ℝ → ℝ} (hf : f = fun x => x^3 + 3 * x^2 + 6 * x + 14) (a b : ℝ)
    (ha : f a = 1) (hb : f b = 19) : a + b = -2 := by","import Mathlib

theorem algebra_207913 {f : ℝ → ℝ} (hf : f = fun x => x^3 + 3 * x^2 + 6 * x + 14) (a b : ℝ)
    (ha : f a = 1) (hb : f b = 19) : a + b = -2 := by 
  have eq1 : a^3 + 3 * a^2 + 6 * a + 14 = 1 := by 
    rw [hf] at ha
    simp at ha ⊢
    linarith
  have eq2 : b^3 + 3 * b^2 + 6 * b + 14 = 19 := by 
    rw [hf] at hb
    simp at hb ⊢
    linarith
  have eq3 : a^3 + 3 * a^2 + 6 * a + 13 = 0 := by linarith
  have eq4 : b^3 + 3 * b^2 + 6 * b - 5 = 0 := by linarith

  -- solving complex equations using nonnegativity
  have h1 : b = -2 - a := by
    nlinarith [sq_nonneg (a + b + 2), sq_nonneg (a + 1), sq_nonneg (b + 1), sq_nonneg (a - b), sq_nonneg (a + b - 2), sq_nonneg (a + 2)]
    -- also can to be used
    <;> nlinarith [sq_nonneg (a + b + 2), sq_nonneg (a + 1), sq_nonneg (b + 1), sq_nonneg (a - b), sq_nonneg (a + b - 2), sq_nonneg (a + b + 2), sq_nonneg (a + 2)]
  nlinarith [h1]",
5d0a076a-24f3-5d6b-aea4-d390799a6d7f,math-word-problem,no,,no,no,,"Given the sequences $\left\{ a_{n}\right\}$, $\left\{ b_{n}\right\}$ satisfy $b_{1}=2a_{1}=4$, $a_{n+1}=-a_{n}-2b_{n}$, $b_{n+1}=6(a_{n}+b_{n})$, find $\lim_{n \rightarrow + \infty}\frac{a_{n}}{b_{n}}$.",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- Given the sequences $\left\{ a_{n}\right\}$, $\left\{ b_{n}\right\}$ satisfy $b_{1}=2a_{1}=4$, $a_{n+1}=-a_{n}-2b_{n}$, $b_{n+1}=6(a_{n}+b_{n})$, find $\lim_{n \rightarrow + \infty}\frac{a_{n}}{b_{n}}$. -/
theorem algebra_8754
  (a b : ℕ → ℝ)
  (h₀ : b 1 = 4)
  (h₁ : 2 * a 1 = 4)
  (h₂ : ∀ n, a (n + 1) = -a n - 2 * b n)
  (h₃ : ∀ n, b (n + 1) = 6 * (a n + b n)) :
  Tendsto (λ n => a n / b n) atTop (𝓝 (-1 / 2)) :=
",,
0f669739-0361-55f9-a62a-7bbb25ac0b5a,MCQ,no,,no,yes,"-1. (B).
Let $z=\cos \theta+i \sin \theta$, then $z \bar{z}=1$. We have
$$
\begin{array}{l}
z_{1}=\frac{z \bar{z}}{z \bar{z}+z}+\frac{1}{1+\bar{z}}=\frac{\bar{z}}{1+\bar{z}}+\frac{1}{1+\bar{z}}=1, \\
z_{2}=\frac{z}{z \bar{z}+z}+\frac{\bar{z}}{1+\bar{z}}=\frac{1}{1+\bar{z}}+\frac{\bar{z}}{1+\bar{z}}=1 .
\end{array}
$$

Therefore, $z_{1}=z_{2}=1$.","1. Complex numbers
$$
\begin{array}{l}
z_{1}=\frac{1}{1+\cos \theta+i \sin \theta}+\frac{1}{1+\cos \theta-i \sin \theta}, \\
z_{2}=\frac{\cos \theta+i \sin \theta}{1+\cos \theta+i \sin \theta}+\frac{\cos \theta-i \sin \theta}{1+\cos \theta-i \sin \theta}
\end{array}
$$

The relationship between them is ().
(A) $z_{1}>z_{2}$
(B) $z_{1}=z_{2}$
(C) $z_{1}<z_{2}$
(D) Cannot compare the size",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- 1. Complex numbers
$$
\begin{array}{l}
z_{1}=\frac{1}{1+\cos \theta+i \sin \theta}+\frac{1}{1+\cos \theta-i \sin \theta}, \\
z_{2}=\frac{\cos \theta+i \sin \theta}{1+\cos \theta+i \sin \theta}+\frac{\cos \theta-i \sin \theta}{1+\cos \theta-i \sin \theta}
\end{array}
$$

The relationship between them is ().
(A) $z_{1}>z_{2}$
(B) $z_{1}=z_{2}$
(C) $z_{1}<z_{2}$
(D) Cannot compare the size -/
theorem algebra_327125 {θ : ℝ} (z₁ z₂ : ℂ)
  (hz₁ : z₁ = 1 / (1 + Real.cos θ + I * Real.sin θ) + 1 / (1 + Real.cos θ - I * Real.sin θ))
  (hz₂ : z₂ = (Real.cos θ + I * Real.sin θ) / (1 + Real.cos θ + I * Real.sin θ) +
    (Real.cos θ - I * Real.sin θ) / (1 + Real.cos θ - I * Real.sin θ)) :
  z₁ = z₂ :=
",,
5541b78b-4278-5651-aaa9-fe0f946f65a3,proof,no,,no,yes,"Given that $n a_{n}=a_{1}+a_{2}+\cdots+a_{n-2}$
$$
(n-1) a_{n-1}=a_{1}+a_{2}+\cdots+a_{n-3} \quad(n \geqslant 4),
$$
$$
(n \geqslant 3)
$$
(1) - (2) gives: $n a_{n}-(n-1) a_{n-1}=a_{n-2}$
$$
(n \geqslant 4) \text {, }
$$

Rearranging, we get $n\left(a_{n}-a_{n-1}\right)=-\left(a_{n-1}-a_{n-2}\right)$
If there exists a natural number $n \geqslant 4$, such that $a_{n}-a_{n-1}=0$, then through (3), after a finite number of steps, we get $a_{3}-a_{2}=0$, but by calculation, $a_{3}=\frac{1}{3}, a_{3}-a_{2}=-\frac{1}{6} \neq 0$, which is a contradiction. Therefore, for all natural numbers $n \geqslant 4, a_{n-1}-a_{n-2} \neq 0$, and from (3) we get $\frac{a_{n}-a_{n-1}}{a_{n-1}-a_{n-2}}=-\frac{1}{n} \quad(n \geqslant 4)$
Using the cumulative method, we get $a_{n}-a_{n-1}=\frac{a_{n}-a_{n-1}}{a_{n-1}-a_{n-2}} \cdot \frac{a_{n-1}-a_{n-2}}{a_{n-2}-a_{n-3}} \cdots \frac{a_{4}-a_{3}}{a_{3}-a_{2}} \cdot\left(a_{3}-a_{2}\right)$
$$
\begin{array}{l}
=\left(-\frac{1}{n}\right)\left(-\frac{1}{n-1}\right) \cdots\left(-\frac{1}{4}\right)\left(-\frac{1}{6}\right) \\
=\frac{(-1)^{n}}{n!} \quad(n \geqslant 4)
\end{array}
$$

Since the above formula also holds for $n=3$, we have $a_{n}-a_{n-1}=\frac{(-1)^{n}}{n!} \quad(n \geqslant 3)$
By the cumulative addition method, we get $a_{n}=\left(a_{n}-a_{n-1}\right)+\left(a_{n-1}-a_{n-2}\right)+\cdots+\left(a_{3}-a_{2}\right)+a_{2}$
$$
=\frac{1}{2!}-\frac{1}{3!}+\frac{1}{4!}+\cdots+\frac{(-1)^{n}}{n!} \quad(n \geqslant 3)
$$

Clearly, the above formula also holds for $n=2$, so the desired equation is proved.","Example. 3 The sequence $\left\{a_{n}\right\}$ satisfies the relation $a_{n}=\frac{1}{n}\left(a_{1}+a_{2}+\cdots+a_{n-2}\right), n>2$ and $a_{1}=1, a_{2}=\frac{1}{2}$, prove:
$$
a_{n}=\frac{1}{2!}-\frac{1}{3!}+\frac{1}{4!}-\frac{1}{5!}+\cdots+\frac{(-1)^{n}}{n!} \quad(n \geqslant 2)
$$",,"import Mathlib

open Finset Real Nat

/- Example. 3 The sequence $\left\{a_{n}\right\}$ satisfies the relation $a_{n}=\frac{1}{n}\left(a_{1}+a_{2}+\cdots+a_{n-2}\right), n>2$ and $a_{1}=1, a_{2}=\frac{1}{2}$, prove:
$$
a_{n}=\frac{1}{2!}-\frac{1}{3!}+\frac{1}{4!}-\frac{1}{5!}+\cdots+\frac{(-1)^{n}}{n!} \quad(n \geqslant 2)
$$ -/
theorem algebra_133846 {a : ℕ → ℝ} (ha : ∀ n, n > 2 → a n = (∑ i ∈ Icc 1 (n - 2), a i) / n)
    (ha1 : a 1 = 1) (ha2 : a 2 = 1 / 2) :
    ∀ n ≥ 2, a n = ∑ i ∈ Icc 2 n, (-1 : ℝ)^i / Nat.factorial i := by",,
1801be89-a737-5017-b021-102286b80cb4,math-word-problem,no,,no,no,,"4. If $a, b, c>0$, what is the smallest possible value of $\left\lfloor\frac{a+b}{c}\right\rfloor+\left\lfloor\frac{b+c}{a}\right\rfloor+\left\lfloor\frac{c+a}{b}\right\rfloor$ ? (Note that $\lfloor x\rfloor$ denotes the greatest integer less than or equal to $x$.)",,"import Mathlib

/- 4. If $a, b, c>0$, what is the smallest possible value of $\left\lfloor\frac{a+b}{c}\right\rfloor+\left\lfloor\frac{b+c}{a}\right\rfloor+\left\lfloor\frac{c+a}{b}\right\rfloor$ ? (Note that $\lfloor x\rfloor$ denotes the greatest integer less than or equal to $x$.) -/
theorem algebra_190152 :
    IsLeast {n : ℕ | ∃ a b c : ℝ, a > 0 ∧ b > 0 ∧ c > 0 ∧ n = ⌊(a + b) / c⌋ + ⌊(b + c) / a⌋ + ⌊(c + a) / b⌋} 4 := by",,
